"UniqueID","Year","Breed","Breedclean","Age","Agenum","Gender","SpayNeuter","Borough","ZipCode"
5610,"2017","Staffordshire Bull Terrier","Terrier","1",1,"M","false","Manhattan","10039"
5611,"2017","Labrador Retriever","Retriever","6",6,"M","false","Manhattan","10075"
5615,"2017","LHASA APSO MIX","Other","5",5,"M","false","Manhattan","10029"
5616,"2017","SCOTT TERRIER/SCHNAUZER X","Terrier","3Y",3,"M","false","Manhattan","10029"
5617,"2017","TERRIER MIX","Terrier","12",12,"M","true","Manhattan","10003"
5618,"2017","AUSTRALIAN CATTLE DOG","Other","3",3,"M","false","Manhattan","10024"
5620,"2017","Bull Terrier","Terrier","2",2,"M","true","Manhattan","10010"
5627,"2017","Bichon Frise","Other","6",6,"F","true","Manhattan","10024"
5629,"2017","American Pit Bull Terrier/Pit Bull","Pit bull","10M",0,"M","false","Manhattan","10029"
5631,"2017","Chihuahua","Chihuahua","4",4,"F","true","Manhattan","10013"
5632,"2017","Pekingese","Other","8",8,"M","true","Manhattan","10012"
5637,"2017","Pit Bull","Pit bull","5",5,"M","true","Manhattan","10002"
5641,"2017","Pit Bull","Pit bull","4",4,"M","true","Manhattan","10025"
5645,"2017","Pit Bull","Pit bull","2",2,"M","false","Manhattan","10029"
5646,"2017","Golden Retriever","Retriever","8 MTHS",0,"M","false","Manhattan","10019"
5651,"2017","COLLIE/LABRADOE","Retriever","3",3,"M","true","Manhattan","10005"
5653,"2017","BRIARD","Other","1",1,"M","false","Manhattan","10024"
5654,"2017","SPANIEL MIX","Spaniel","5",5,"F","false","Manhattan","10026"
5656,"2017","Beagle","Beagle","11",11,"M","true","Manhattan","10028"
5663,"2017","Pit Bull","Pit bull","8",8,"M","true","Manhattan","10030"
5664,"2017","COLLIE MIX","Other","10",10,"F","true","Manhattan","10023"
5670,"2017","American Staffordshire Terrier","Terrier","5",5,"F","true","Manhattan","10009"
5672,"2017","Bull dog","Bull dog","8",8,"M","true","Manhattan","10033"
5675,"2017","Chihuahua","Chihuahua","2",2,"F","false","Manhattan","10033"
5677,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","2",2,"F","true","Manhattan","10025"
5678,"2017","Pit Bull","Pit bull","1",1,"M","true","Manhattan","10128"
5681,"2017","Yorkshire Terrier","Terrier","13",13,"M","true","Manhattan","10065"
5682,"2017","American Staffordshire Terrier","Terrier","4",4,"M","false","Manhattan","10027"
5685,"2017","SHIH TZU MIX","Shih tzu","6",6,"M","true","Manhattan","10024"
5687,"2017","Chihuahua","Chihuahua","10",10,"M","false","Manhattan","10028"
5690,"2017","Labrador Retriever Crossbreed","Retriever","3",3,"F","false","Manhattan","10023"
5692,"2017","Pit Bull","Pit bull","3",3,"M","true","Manhattan","10025"
5695,"2017","ENGLIH BULLDOG","Bull dog","8",8,"F","true","Manhattan","10013"
5700,"2017","American Staffordshire Terrier","Terrier","2",2,"M","false","Manhattan","10037"
5701,"2017","American Staffordshire Terrier","Terrier","1",1,"M","true","Manhattan","10029"
5708,"2017","Mixed/Other","Other","1",1,"U","false","Manhattan","10029"
5709,"2017","Tibetan Terrier","Terrier","8",8,"M","true","Manhattan","10039"
5710,"2016","Belgian Malinois","Other","7",7,"M","false","Manhattan","10001"
5713,"2017","JACK RUSSELL TERRIER MIX","Terrier","1",1,"M","true","Manhattan","10035"
5720,"2017","MORKIE","Other","1",1,"M","true","Manhattan","10027"
5721,"2017","PIT BULL / LABRADOR MIX","Retriever","4",4,"F","true","Manhattan","10035"
5722,"2017","Bull Dog, French","Bull dog","10",10,"M","true","Manhattan","10024"
5723,"2017","MALTESE / SHIH TZU MIX","Shih tzu","5Y",5,"M","true","Manhattan","10034"
5724,"2017","Shih Tzu","Shih tzu","8",8,"F","true","Manhattan","10128"
5725,"2017","Shiba Inu","Shiba","13",13,"M","true","Manhattan","10016"
5726,"2017","Poodle, Standard","Poodle","3",3,"M","true","Manhattan","10019"
5731,"2017","BRUSSELS GRIFFON/ SHIH TZU","Shih tzu","7",7,"M","true","Manhattan","10017"
5733,"2017","MIXED BREED","Other","4",4,"M","true","Manhattan","10025"
5735,"2017","Pit Bull","Pit bull","3",3,"M","true","Manhattan","10011"
5737,"2017","Shih Tzu","Shih tzu","3",3,"M","false","Manhattan","10128"
5739,"2017","STAFFORDSHIRE MIX","Other","1",1,"M","true","Manhattan","10031"
5740,"2017","American Pit Bull Terrier/Pit Bull","Pit bull","6",6,"M","false","Manhattan","10029"
5742,"2017","Pit Bull","Pit bull","10M",0,"F","true","Manhattan","10029"
5744,"2017","CHIHUAHUA/ DACHSCHUND MIX","Chihuahua","2",2,"M","true","Manhattan","10019"
5746,"2017","Labrador Retriever","Retriever","5",5,"F","false","Manhattan","10024"
5759,"2017","American Pit Bull Terrier/Pit Bull","Pit bull","6",6,"M","false","Manhattan","10029"
5760,"2017","PITBULL/LAB MIX","Retriever","7",7,"F","false","Manhattan","10029"
5761,"2017","Schnauzer, Miniature","Other","3",3,"M","true","Manhattan","10022"
5762,"2017","Bouvier Des Flandres","Other","6",6,"M","false","Manhattan","10065"
5763,"2017","American Pit Bull Terrier/Pit Bull","Pit bull","3",3,"M","false","Manhattan","10029"
5765,"2017","Yorkshire Terrier","Terrier","5",5,"F","false","Manhattan","10040"
5766,"2017","GOLDEN RETRIEVER/ LAB RETRIEVER","Retriever","8",8,"M","true","Manhattan","10040"
5768,"2017","LABRADOR MIX","Retriever","5",5,"M","true","Manhattan","10031"
5769,"2017","Chihuahua","Chihuahua","9",9,"M","true","Manhattan","10013"
5770,"2017","RAT TERRIER","Terrier","11",11,"F","false","Manhattan","10028"
5773,"2017","Golden Retriever","Retriever","6",6,"M","true","Manhattan","10023"
5774,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","5",5,"F","true","Manhattan","10029"
5776,"2017","Chihuahua","Chihuahua","5",5,"M","true","Manhattan","10065"
5781,"2017","Shih Tzu","Shih tzu","2M",0,"F","false","Manhattan","10032"
5782,"2017","Beagle","Beagle","6",6,"M","true","Manhattan","10031"
5789,"2017","Chihuahua","Chihuahua","2",2,"M","true","Manhattan","10065"
5790,"2017","MALTESE MIX","Maltese","4",4,"F","true","Manhattan","10028"
5791,"2017","Labrador Retriever","Retriever","1",1,"M","false","Manhattan","10128"
5793,"2017","LHASA APSO / POODLE MIX","Poodle","8",8,"M","true","Manhattan","10027"
5796,"2017","Pit Bull","Pit bull","1",1,"M","false","Manhattan","10128"
5799,"2017","DACHSHUND","Other","7",7,"M","true","Manhattan","10065"
5800,"2017","Brittany Spaniel","Spaniel","11",11,"F","true","Manhattan","10065"
5802,"2017","Portuguese Water Dog","Other","3",3,"M","true","Manhattan","10033"
5803,"2017","TERRIER MIX","Terrier","6",6,"M","true","Manhattan","10019"
5804,"2017","Papillon","Other","6",6,"M","true","Manhattan","10011"
5805,"2017","MIXED BREED","Other","6",6,"M","true","Manhattan","10031"
5806,"2017","Chihuahua Crossbreed","Chihuahua","2",2,"F","false","Manhattan","10018"
5807,"2017","Jack Russ","Terrier","3",3,"F","true","Manhattan","10027"
5811,"2017","Labrador Retriever","Retriever","5",5,"M","true","Manhattan","10065"
5813,"2017","AFRICAN BOERBOEL","Other","3",3,"M","false","Manhattan","10025"
5815,"2017","Mixed/Other","Other","11M",0,"M","false","Manhattan","10003"
5820,"2017","Labrador Retriever","Retriever","4MTHS",0,"M","false","Manhattan","10039"
5821,"2017","Pug","Other","12Y",12,"M","false","Manhattan","10128"
5823,"2017","Mixed/Other","Other","8",8,"F","true","Manhattan","10024"
5825,"2017","Jindo Dog,","Other","10 MTHS",0,"F","true","Manhattan","10023"
5828,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","2",2,"M","false","Manhattan","10029"
5829,"2017","Pit Bull","Pit bull","9",9,"M","true","Manhattan","10040"
5837,"2017","TERRIER","Terrier","3",3,"M","false","Manhattan","10031"
5838,"2017","PLOTT HOUND","Other","4M",0,"M","true","Manhattan","10016"
5840,"2017","Chihuahua","Chihuahua","4",4,"F","false","Manhattan","10029"
5842,"2017","Pit Bull","Pit bull","12",12,"F","false","Manhattan","10128"
5843,"2017","CATAHOULA TERRIER MIX","Terrier","2",2,"F","true","Manhattan","10016"
5847,"2017","Bichon Frise","Other","9",9,"M","true","Manhattan","11209"
5848,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","3",3,"M","true","Manhattan","10029"
5849,"2017","STAFFORDSHIRE MIX","Other","6",6,"M","true","Manhattan","10013"
5852,"2017","Bull dog","Bull dog","7",7,"M","true","Manhattan","10028"
5853,"2017","Clumber Spaniel","Spaniel","11",11,"M","true","Manhattan","10024"
5856,"2017","Pit Bull","Pit bull","2",2,"M","false","Manhattan","10002"
5863,"2017","Bull dog","Bull dog","1",1,"M","true","Manhattan","10007"
5864,"2017","Australian Shepherd","Other","6M",0,"F","true","Manhattan","10004"
5866,"2017","TERRIER MIX","Terrier","3",3,"M","true","Manhattan","10011"
5867,"2017","Pit Bull","Pit bull","3",3,"U","true","Manhattan","10023"
5868,"2017","West High White Terrier","Terrier","6",6,"M","true","Manhattan","10023"
5869,"2017","POMERANIAN MIX","Other","9",9,"M","true","Manhattan","10032"
5875,"2017","Wheaton Terrier","Terrier","3",3,"F","true","Manhattan","10128"
5876,"2017","Pit Bull","Pit bull","10",10,"M","true","Manhattan","10037"
5878,"2017","Boston Terrier","Terrier","5Y",5,"F","true","Manhattan","10028"
5880,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","1",1,"F","true","Manhattan","10029"
5884,"2017","TERRIER MIX","Terrier","8",8,"M","true","Manhattan","10038"
5885,"2017","Mixed/Other","Other","8",8,"M","true","Manhattan","10003"
5887,"2017","Australian Shepherd","Other","2",2,"F","true","Manhattan","10019"
5889,"2017","Doberman Pinscher","Other","6",6,"F","true","Manhattan","10025"
5892,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","6",6,"M","true","Manhattan","10023"
5894,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","8",8,"M","true","Manhattan","10024"
5895,"2017","Schnauzer, Giant","Other","2",2,"M","true","Manhattan","10040"
5896,"2017","Mixed/Other","Other","5",5,"M","false","Manhattan","10025"
5897,"2017","FRENCH BULLDOG/ STAFFORSHIRE TERRIER MIX","Terrier","4",4,"F","true","Manhattan","10003"
5898,"2017","Bull Dog, English","Bull dog","6",6,"M","true","Manhattan","10003"
5900,"2017","Bull Dog, English","Bull dog","2",2,"M","true","Manhattan","10025"
5902,"2017","Pit Bull","Pit bull","3",3,"F","false","Manhattan","10032"
5905,"2017","Shih Tzu","Shih tzu","3",3,"F","true","Manhattan","10029"
5906,"2017","TERRIER MIX","Terrier","1",1,"F","true","Manhattan","10013"
5909,"2017","German Shepherd","German shepherd","8M",0,"U","false","Manhattan","10022"
5910,"2017","Greyhound","Other","11",11,"M","false","Manhattan","10040"
5911,"2017","Pit Bull","Pit bull","3",3,"F","false","Manhattan","10009"
5913,"2017","Siberian Husky","Husky","11 MTHS",0,"M","false","Manhattan","10005"
5915,"2017","Poodle, Standard","Poodle","8",8,"M","false","Manhattan","10002"
5917,"2017","Siberian Husky","Husky","5",5,"F","true","Manhattan","10019"
5920,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","2",2,"F","false","Manhattan","10031"
5922,"2017","Labrador Retriever","Retriever","6M",0,"M","true","Manhattan","10029"
5925,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","4",4,"M","true","Manhattan","10002"
5935,"2017","Bichon Frise","Other","6",6,"M","true","Manhattan","10029"
5936,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","4",4,"M","false","Manhattan","10029"
5939,"2017","PUGGLE","Other","6",6,"M","true","Manhattan","10028"
5940,"2017","Jack Russ","Terrier","2",2,"F","false","Manhattan","10029"
5942,"2017","Bull dog","Bull dog","2",2,"M","true","Manhattan","10025"
5948,"2017","Tibetan Terrier","Terrier","5",5,"M","true","Manhattan","10065"
5952,"2017","PIT BULL MIX","Pit bull","3",3,"M","true","Manhattan","10025"
5954,"2017","Yorkshire Terrier","Terrier","8",8,"M","false","Manhattan","10011"
5958,"2017","Shih Tzu","Shih tzu","8",8,"M","true","Manhattan","10013"
5959,"2017","TERRIER","Terrier","1",1,"F","true","Manhattan","10013"
5960,"2017","Chihuahua","Chihuahua","3",3,"F","true","Manhattan","10033"
5961,"2017","Pit Bull","Pit bull","1",1,"M","false","Manhattan","10029"
5962,"2017","SHIH TZU/ COCKER SPANIEL","Shih tzu","4",4,"M","true","Manhattan","10029"
5963,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","4",4,"M","false","Manhattan","10039"
5967,"2017","Yorkshire Terrier","Terrier","5",5,"M","true","Manhattan","10030"
5975,"2017","TERRIER MIX","Terrier","11",11,"M","true","Manhattan","10026"
5976,"2017","Schnauzer, Miniature","Other","13",13,"F","true","Manhattan","10004"
5978,"2017","Dachshund Smooth Coat","Other","4M",0,"M","false","Manhattan","10010"
5980,"2017","MINIATURE LABRADOODLE","Retriever","9M",0,"F","true","Manhattan","10028"
5981,"2017","Shih Tzu","Shih tzu","4",4,"M","false","Manhattan","10016"
5983,"2017","Bull Dog, English","Bull dog","3",3,"M","false","Manhattan","10019"
5985,"2017","PARSON RUSSELL TERRIER","Terrier","12",12,"F","false","Manhattan","10065"
5995,"2017","German Shepherd","German shepherd","1",1,"M","false","Manhattan","10034"
5998,"2017","Pit Bull","Pit bull","1",1,"F","false","Manhattan","10003"
6001,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","1",1,"M","false","Manhattan","10029"
6003,"2017","Yorkshire Terrier Crossbreed","Terrier","2",2,"M","false","Manhattan","10029"
6021,"2017","BORDER COLLIE/LAB","Retriever","8",8,"F","true","Manhattan","10040"
6023,"2017","Australian Shepherd","Other","1",1,"M","true","Manhattan","10010"
6028,"2017","AUSTRALIAN CATTLE DOG","Other","6",6,"M","true","Manhattan","10009"
6031,"2017","Chihuahua Crossbreed","Chihuahua","4",4,"M","true","Manhattan","10031"
6033,"2017","TERRIER MIX","Terrier","7",7,"M","true","Manhattan","10013"
6036,"2017","Boston Terrier","Terrier","9",9,"M","true","Manhattan","10028"
6038,"2017","Cotton De Tulear","Other","3",3,"M","true","Manhattan","10024"
6039,"2017","American Staffordshire Terrier","Terrier","2",2,"M","false","Manhattan","10029"
6040,"2017","TERRIER MIX","Terrier","8",8,"M","true","Manhattan","10021"
6043,"2017","Siberian Husky","Husky","2",2,"M","true","Manhattan","10040"
6045,"2017","SHARPEI/ BRITTANY","Other","1",1,"M","true","Manhattan","10003"
6052,"2017","Pit Bull","Pit bull","1",1,"F","false","Manhattan","10030"
6054,"2017","CHIHUAHUA MIX","Chihuahua","7",7,"M","true","Manhattan","10012"
6056,"2017","WOLFHOUND CROSSBREED","Other","11",11,"M","true","Manhattan","10003"
6058,"2017","Doberman Pinscher","Other","3",3,"M","false","Manhattan","10002"
6059,"2017","Brussels Griffon","Other","4",4,"M","true","Manhattan","10019"
6062,"2017","German Shepherd","German shepherd","9",9,"M","false","Manhattan","10024"
6067,"2017","MONGREL MIX","Other","16",16,"F","true","Manhattan","10014"
6072,"2017","Shih Tzu","Shih tzu","10",10,"F","false","Manhattan","10128"
6073,"2017","Rhodesian Ridgeback","Other","2",2,"M","false","Manhattan","10003"
6078,"2017","German Shepherd","German shepherd","8",8,"F","true","Manhattan","10037"
6079,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","1",1,"M","true","Manhattan","10036"
6082,"2017","Jack Russ","Terrier","8",8,"F","true","Manhattan","10029"
6083,"2017","Cairn Terrier","Terrier","12Y",12,"M","true","Manhattan","10027"
6087,"2017","TERRIER MIX","Terrier","8",8,"M","true","Manhattan","10012"
6091,"2017","Pit Bull","Pit bull","5",5,"M","true","Manhattan","10029"
6092,"2017","Pit Bull","Pit bull","4Y",4,"F","false","Manhattan","10032"
6094,"2017","Bull Terrier","Terrier","4",4,"M","true","Manhattan","10023"
6096,"2017","Pit Bull","Pit bull","5",5,"M","false","Manhattan","10029"
6099,"2017","Weimaraner","Other","2",2,"M","true","Manhattan","10025"
6100,"2017","Newfoundland","Other","11",11,"M","true","Manhattan","10019"
6102,"2017","Maltese","Maltese","7",7,"M","true","Manhattan","10009"
6106,"2017","Cocker Spaniel","Spaniel","4",4,"M","true","Manhattan","10009"
6108,"2017","Yorkshire Terrier","Terrier","13",13,"M","true","Manhattan","10033"
6110,"2017","Labrador Retriever","Retriever","6Y",6,"M","true","Manhattan","10285"
6112,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","3",3,"F","false","Manhattan","10009"
6113,"2017","Akita","Other","6",6,"M","false","Manhattan","10031"
6118,"2017","Pomeranian","Other","13",13,"M","true","Manhattan","10032"
6122,"2017","PIT BULL / GERMAN SHEPHERD MIX","German shepherd","1",1,"M","false","Manhattan","10037"
6124,"2017","American Staffordshire Terrier","Terrier","2",2,"M","false","Manhattan","10018"
6125,"2017","TERRIER MIX","Terrier","3",3,"F","true","Manhattan","10037"
6126,"2017","Shih Tzu","Shih tzu","11",11,"M","false","Manhattan","10065"
6127,"2017","SHIH TZU CROSSBREED","Shih tzu","3",3,"F","true","Manhattan","10003"
6128,"2017","Maltese","Maltese","8",8,"M","true","Manhattan","10019"
6132,"2017","POMERANIAN/ HUSKY","Husky","8M",0,"M","true","Manhattan","10029"
6133,"2017","Greyhound","Other","7",7,"M","false","Manhattan","10024"
6134,"2017","Pit Bull","Pit bull","1",1,"M","true","Manhattan","10030"
6135,"2017","Shih Tzu","Shih tzu","3",3,"M","true","Manhattan","10128"
6137,"2017","Pomeranian","Other","16",16,"M","false","Manhattan","10035"
6143,"2017","Portuguese Water Dog","Other","11",11,"M","true","Manhattan","10022"
6144,"2017","Pit Bull","Pit bull","1",1,"M","false","Manhattan","10026"
6146,"2017","AMERICAN STAFF MIX","Other","4",4,"M","false","Manhattan","10029"
6153,"2017","TERRIER MIX","Terrier","5",5,"F","true","Manhattan","10032"
6154,"2017","CHIHUAHUA/YORKSHIRE MIX","Chihuahua","1",1,"F","false","Manhattan","10035"
6155,"2017","Pomeranian","Other","8",8,"M","true","Manhattan","10001"
6156,"2017","Shih Tzu","Shih tzu","5",5,"F","true","Manhattan","10025"
6157,"2017","Pit Bull","Pit bull","8",8,"M","false","Manhattan","10035"
6159,"2017","Saint Bernard","Other","4",4,"M","false","Manhattan","10014"
6161,"2017","Yorkshire Terrier","Terrier","4",4,"M","true","Manhattan","10024"
6165,"2017","Pit Bull","Pit bull","5",5,"M","true","Manhattan","10014"
6166,"2017","Bull Dog, French","Bull dog","2",2,"F","true","Manhattan","10003"
6167,"2017","Boxer","Other","5",5,"M","true","Manhattan","10030"
6172,"2017","Jack Russ","Terrier","13",13,"F","true","Manhattan","10003"
6175,"2017","Labrador Retriever","Retriever","3",3,"M","true","Manhattan","10014"
6179,"2017","American Pit Bull Mix / Pit Bull Mix","Pit bull","2",2,"F","true","Manhattan","10128"
6183,"2017","JACK RUSSELL TERRIER/ BASENJI MIX","Terrier","11",11,"F","true","Manhattan","10282"
6192,"2017","Pit Bull","Pit bull","8W",0,"M","false","Manhattan","10128"
6200,"2017","Pit Bull","Pit bull","4",4,"M","false","Manhattan","10029"
6201,"2017","Cotton De Tulear","Other","2",2,"M","true","Manhattan","10044"
6204,"2017","MASTIFF","Other","1",1,"M","false","Manhattan","10029"
6207,"2017","Brussels Griffon","Other","6",6,"M","true","Manhattan","10038"
6210,"2017","Pit Bull","Pit bull","6",6,"F","false","Manhattan","10032"
6215,"2017","Shih Tzu","Shih tzu","5",5,"M","true","Manhattan","10029"
6216,"2017","Puggle","Other","2",2,"M","true","Manhattan","10027"
6217,"2017","Mixed/Other","Other","8",8,"F","false","Manhattan","10065"
6218,"2017","TERRIER CROSS","Terrier","2",2,"M","false","Manhattan","10029"
6219,"2017","Doberman Pinscher","Other","1",1,"M","false","Manhattan","10036"
6220,"2017","COCKER SPANIEL / POODLE MIX","Poodle","2M",0,"M","false","Manhattan","10022"
6224,"2017","SHIH TZU/ YORKIE","Shih tzu","4",4,"M","true","Manhattan","10065"
6225,"2017","Shiba Inu","Shiba","7",7,"F","true","Manhattan","10001"
6228,"2017","SHIH TZU MIX MALTESE","Shih tzu","1",1,"F","false","Manhattan","10034"
6229,"2017","Mixed/Other","Other","2",2,"M","false","Manhattan","10032"
6237,"2017","Scottish Terrier","Terrier","3M",0,"F","false","Manhattan","10021"
6238,"2017","SHIH TZU MIX","Shih tzu","11",11,"M","true","Manhattan","10065"
6239,"2017","Yorkshire Terrier","Terrier","4",4,"M","true","Manhattan","10075"
6243,"2017","MULTI COLLAR TERRIER","Terrier","11",11,"F","true","Manhattan","10065"
6244,"2017","POTCAKE","Other","2",2,"F","true","Manhattan","10128"
6245,"2017","Mixed/Other","Other","7",7,"M","true","Manhattan","10003"
6246,"2017","MALTIPOO","Other","6",6,"M","true","Manhattan","10016"
6249,"2017","Poodle, Standard","Poodle","6",6,"F","true","Manhattan","10025"
6250,"2017","Chihuahua","Chihuahua","5",5,"M","true","Manhattan","10011"
6252,"2017","Mastiff, Bull","Bull dog","7",7,"M","true","Manhattan","10128"
6262,"2017","TERRIER MIX","Terrier","4",4,"M","true","Manhattan","10024"
6264,"2017","Shiba Inu","Shiba","7",7,"M","true","Manhattan","10009"
6267,"2017","Mixed/Other","Other","1",1,"M","false","Manhattan","10035"
6269,"2017","Mixed/Other","Other","3",3,"M","false","Manhattan","10029"
6270,"2017","Mixed/Other","Other","6",6,"M","false","Manhattan","10019"
6273,"2017","Mixed/Other","Other","6",6,"M","false","Manhattan","10009"
6276,"2017","American Staffordshire Terrier","Terrier","3",3,"M","true","Manhattan","10013"
6277,"2017","Havanese","Other","5M",0,"M","false","Manhattan","10024"
6278,"2017","Mixed/Other","Other","2",2,"M","false","Manhattan","10026"
6279,"2017","Mixed/Other","Other","9",9,"M","false","Manhattan","10029"
6281,"2017","West High White Terrier","Terrier","3",3,"M","false","Manhattan","10034"
6282,"2017","TERRIER/PITBULL","Pit bull","3",3,"M","false","Manhattan","10128"
6283,"2017","COCKAPOO","Other","4",4,"M","true","Manhattan","10023"
6284,"2017","Mixed/Other","Other","5",5,"M","false","Manhattan","10029"
6285,"2017","Pit Bull","Pit bull","5",5,"M","true","Manhattan","10025"
6286,"2017","Staffordshire Bull Terrier","Terrier","4",4,"M","true","Manhattan","10009"
6289,"2017","Australian Shepherd","Other","2M",0,"M","false","Manhattan","10011"
6290,"2017","Pit Bull","Pit bull","8",8,"F","true","Manhattan","10002"
6291,"2017","LARGE MIXED BREED","Other","5",5,"M","false","Manhattan","10035"
6292,"2017","Mixed/Other","Other","2",2,"F","false","Manhattan","10009"
6293,"2017","Shih Tzu","Shih tzu","4",4,"M","true","Manhattan","10013"
6294,"2017","Pit Bull","Pit bull","6",6,"M","false","Manhattan","10026"
6298,"2017","LARGE MIXED NAVY","Other","5",5,"M","false","Manhattan","N/A"
6301,"2017","Pit Bull","Pit bull","6",6,"M","true","Manhattan","10030"
6304,"2017","Golden Retriever","Retriever","8",8,"M","true","Manhattan","10001"
6307,"2017","Mixed/Other","Other","4",4,"M","false","Manhattan","10031"
6309,"2017","Pit Bull","Pit bull","2",2,"U","true","Manhattan","10128"
6314,"2017","PIT BULL MIX","Pit bull","5",5,"F","true","Manhattan","10023"
6315,"2017","SHEPHERD / LABRADOR MIX","Retriever","3",3,"M","true","Manhattan","10026"
6316,"2017","GERMAN SHEPHERD","German shepherd","5",5,"M","true","Manhattan","10009"
6317,"2017","Labrador Retriever","Retriever","5",5,"M","true","Manhattan","10024"
6318,"2017","Lhasa Apso","Other","8",8,"F","true","Manhattan","10037"
6320,"2017","Dachshund Smooth Coat Miniature","Other","5",5,"M","true","Manhattan","10009"
6323,"2017","Mixed/Other","Other","2",2,"F","false","Manhattan","10036"
6324,"2017","Mixed/Other","Other","2",2,"F","false","Manhattan","10036"
6325,"2017","Mixed/Other","Other","3",3,"M","false","Manhattan","10029"
6326,"2017","PIT/BOXER","Pit bull","6",6,"F","true","Manhattan","10026"
6330,"2017","Cocker Spaniel","Spaniel","8",8,"F","true","Manhattan","10017"
6333,"2017","Shiba Inu","Shiba","2 MTH",0,"F","false","Manhattan","10023"
6334,"2017","Pomeranian","Other","3",3,"M","true","Manhattan","10128"
6338,"2017","Pit Bull","Pit bull","4",4,"M","true","Manhattan","10007"
6339,"2017","MALTESE/ YORKSHIRE TERRIER","Terrier","3M",0,"M","false","Manhattan","10019"
6341,"2017","Mixed/Other","Other","2",2,"F","false","Manhattan","10035"
6345,"2017","Mixed/Other","Other","3",3,"M","false","Manhattan","10026"
6346,"2017","Mixed/Other","Other","8",8,"M","false","Manhattan","10039"
6347,"2017","Siberian Husky","Husky","3",3,"F","false","Manhattan","10027"
6348,"2017","Mixed/Other","Other","1",1,"M","false","Manhattan","10029"
6349,"2017","Mixed/Other","Other","1",1,"M","false","Manhattan","10029"
6350,"2017","Mixed/Other","Other","7",7,"F","false","Manhattan","10025"
6360,"2017","Mixed/Other","Other","6",6,"M","false","Manhattan","10029"
6362,"2017","Mixed/Other","Other","11",11,"M","false","Manhattan","10023"
6363,"2017","Bull Dog, French","Bull dog","2",2,"M","true","Manhattan","10016"
6365,"2017","Boxer","Other","2",2,"M","false","Manhattan","10019"
6366,"2017","Mixed/Other","Other","2",2,"F","false","Manhattan","10037"
6370,"2017","Mixed/Other","Other","2",2,"M","false","Manhattan","10014"
6371,"2017","Mixed/Other","Other","2",2,"M","false","Manhattan","10014"
6372,"2017","Yorkshire Terrier","Terrier","11",11,"M","false","Manhattan","10025"
6375,"2017","Pit Bull","Pit bull","2",2,"M","true","Manhattan","10128"
6376,"2017","American Pit Bull Terrier/Pit Bull","Pit bull","6",6,"F","true","Manhattan","10025"
6377,"2017","MIXED BREED","Other","3",3,"M","true","Manhattan","10128"
6378,"2017","Havanese","Other","4",4,"M","true","Manhattan","10012"
6379,"2017","SHEPHERD MIX","Other","10",10,"M","true","Manhattan","10025"
6381,"2017","GOLDENDOODLE","Retriever","7M",0,"M","true","Manhattan","10014"
6382,"2017","DACHSCHUND/ PINSCHER MIX","Other","9",9,"M","true","Manhattan","10019"
6389,"2017","Yorkshire Terrier","Terrier","6M",0,"F","false","Manhattan","10025"
6394,"2015","Cocker Spaniel","Spaniel","6",6,"M","true","Other","01852"
6395,"2015","Dachshund Smooth Coat","Other","10",10,"M","false","Other","11580"
6402,"2015","STAFFORDSHIRE","Other","3",3,"F","false","Other","10530"
6403,"2015","Shih Tzu","Shih tzu","3 M",0,"M","false","Other","11580"
6404,"2015","Labrador Retriever Crossbreed","Retriever","7",7,"M","false","Other","10801"
6409,"2015","Cane Corso","Other","3 M",0,"F","true","Other","10701"
6411,"2015","American Pit Bull Terrier/Pit Bull","Pit bull","2M",0,"M","true","Other","11580"
6414,"2015","Lhasa Apso","Other","3",3,"M","false","Other","11967"
6415,"2015","Chihuahua","Chihuahua","10",10,"U","true","Other","20151"
6416,"2015","Wheaton Terrier","Terrier","13",13,"F","true","Other","10710"
6418,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","11M",0,"F","true","Other","10954"
6419,"2015","Pit Bull","Pit bull","2",2,"M","true","Other","06484"
6422,"2015","Bichon Frise","Other","3",3,"F","true","Other","11542"
6429,"2015","Mixed/Other","Other","6",6,"M","false","Other","10701"
6430,"2015","Pit Bull","Pit bull","9M",0,"F","true","Other","07930"
6442,"2015","POODLE MIX","Poodle","4",4,"M","true","Other","11801"
6443,"2015","Bull Dog, French","Bull dog","2",2,"M","false","Other","11003"
6444,"2015","Pharoh hound","Other","2",2,"M","true","Other","10605"
6445,"2015","Mixed/Other","Other","7",7,"F","true","Other","10514"
